PLANT_ID,LIBRARY,LIB_GROWN,LIB_BIOCLIM,Genetic_subpop_50per,Genetic_subpop_95per,Texas_Q,Eastcoast_Q,Midwest_DA,Ecotype,Ecotype_PC1,UP_ecotype,TX_ecotype,CO_ecotype,LIB_CLIMATE,LIB_PHENO,LIB_ACC,LIB_NOTES,PLOIDY,COLLECTION_TYPE,COLLECTION_METHOD,COLLECTOR,STATE,COUNTY,LATITUDE,LONGITUDE,ELEVATION,NOTE_LATLONG,LOCALITY,TAXON,HABITAT,COLL_DATE
J581.A,IIDE,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Octoploid,8X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,T. Vugteveen,Illinois,Cook,42.0595833,-87.8422222,655,Check ACC Info for Exact,"James Woodworth Prairie, 9831 North Milwaukee Avenue, Glenview, IL",Panicum virgatum,"Description: Site is a remnant characteristic a mesic black soil native prairie maintained by the University of Illinois Chicago on Frankfort silt loam. Based on the soil series (a transitional forest/grassland soil), this area was probably savannah (op",2015-10-20 00:00:00
J581.B,IJAX,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Octoploid,8X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,T. Vugteveen,Illinois,Cook,42.0595833,-87.8422222,655,Check ACC Info for Exact,"James Woodworth Prairie, 9831 North Milwaukee Avenue, Glenview, IL",Panicum virgatum,"Description: Site is a remnant characteristic a mesic black soil native prairie maintained by the University of Illinois Chicago on Frankfort silt loam. Based on the soil series (a transitional forest/grassland soil), this area was probably savannah (op",2015-10-20 00:00:00
J589.A,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,Emily Driskill,Virginia,Accomack,37.90747222,-75.35108333,0,NA,Chincoteague NWR. Collected along the entirety of Wildlife Loop,Panicum virgatum,NA,2015-09-21 00:00:00
J590.A,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,Amanda Faucette,Virginia,Northampton,37.45591667,-75.83288889,0,NA,"Brownsville Preserve. Go east on Brownsville Rd from Nassawadox, drive to end of Birding and Wildlife Trail, population on right. ",Panicum virgatum,NA,2015-09-21 00:00:00
J594.C,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,Jacob Dakar,North Carolina,Currituck,36.5135,-75.92877778,0,NA,Mackay Island NWR,Panicum virgatum,NA,2016-09-28 00:00:00
J604.A,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,NA,Maryland,Prince George,39.0528493,-79.5778,0,NA,NA,Panicum virgatum,NA,NA
J604.B,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,NA,Maryland,Prince George,39.0528493,-79.5778,0,NA,NA,Panicum virgatum,NA,NA
J604.C,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,NA,Maryland,Prince George,39.0528493,-79.5778,0,NA,NA,Panicum virgatum,NA,NA
J606.A,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,"Michael Piantedosi, Julia Rogers, Krista Heilmann",Massachusetts,Essex,42.7430694,-70.8134,1,NA,"Parker River NWR, Newbury, MA. From Plum Island Turnpike, enter sand dune area. Pop is along edge of sand dune area adjacent to salt marsh throughout refuge.",Panicum virgatum,"Flooded saltmarsh. Associated Plants: Iva frutescens, Juncus gerandii, Spartina patens, Symphiotricurn sp. Distichlis spicata",2016-10-18 00:00:00
J608.B,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,NA,NA,NA,NA,NA,NA,Unknown Origin,Unknown Origin,Panicum virgatum,NA,NA
J611.A,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,"Rebecca Brown, Melanie Harrison, and Gary Pederson",Vermont,Orange,44.16632,-72.09589,834,NA,"In the vicinity of 3320 Route 302, Wells River, VT",Panicum virgatum,NA,2015-09-20 00:00:00
J611.B,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,"Rebecca Brown, Melanie Harrison, and Gary Pederson",Vermont,Orange,44.16632,-72.09589,834,NA,"In the vicinity of 3320 Route 302, Wells River, VT",Panicum virgatum,NA,2015-09-20 00:00:00
J612.B,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,"Rebecca Brown, Carol Sawyer",Rhode Island,Washington,41.455833,-71.453889,1,NA,Managed native grassland along Narrow River in Narraganseh. ,Panicum virgatum,NA,2015-09-28 00:00:00
J616.A,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8X,Natural Collection,Grown from GRIN Seed Packet In Austin,"Melanie Harrison, Gary Pederson",Maine,Franklin,44.58838,-70.3521,700,NA,"In the vicinity of 14 Basin Road (Highway 2), Carthage, ME",Panicum virgatum,NA,2015-09-23 00:00:00
J618.A,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4X,Natural Collection,Grown from GRIN Seed Packet In Austin,Rebecca Brown,Rhode Island,Washington,41.400278,-71.584722,43,"Along Post Road in Perryville, RI",NA,Panicum virgatum,NA,2015-09-22 00:00:00
J620.A,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,Lauren Maynard,Virginia,Richmond,37.94308333,-76.89033333,0,NA,"Rappahannock R. V. NWR. From Mt Landing Rd going SE, turn left onto State Rte 627, go 0.9 miles, turn left onto Unnamed Rd, population 0.1 miles ahead on left",Panicum virgatum,NA,2016-10-05 00:00:00
J620.B,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,Lauren Maynard,Virginia,Richmond,37.94308333,-76.89033333,0,NA,"Rappahannock R. V. NWR. From Mt Landing Rd going SE, turn left onto State Rte 627, go 0.9 miles, turn left onto Unnamed Rd, population 0.1 miles ahead on left",Panicum virgatum,NA,2016-10-05 00:00:00
J620.C,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,Lauren Maynard,Virginia,Richmond,37.94308333,-76.89033333,0,NA,"Rappahannock R. V. NWR. From Mt Landing Rd going SE, turn left onto State Rte 627, go 0.9 miles, turn left onto Unnamed Rd, population 0.1 miles ahead on left",Panicum virgatum,NA,2016-10-05 00:00:00
J622.A,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,Sam Lufty,Texas,Nueces,27.632181,-97.197798,NA,NA,"Corpus Christi,TX; Newport Ave, Padre Island. 30 yards before dune nearest the beach from roadside",Panicum amarum,NA,2017-02-18 00:00:00
J622.B,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,Sam Lufty,Texas,Nueces,27.632181,-97.197798,NA,NA,"Corpus Christi,TX; Newport Ave, Padre Island. 30 yards before dune nearest the beach from roadside",Panicum amarum,NA,2017-02-18 00:00:00
J622.C,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,Sam Lufty,Texas,Nueces,27.632181,-97.197798,NA,NA,"Corpus Christi,TX; Newport Ave, Padre Island. 30 yards before dune nearest the beach from roadside",Panicum amarum,NA,2017-02-18 00:00:00
J623.A,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,Matt Donahue,Arizona,Gila,34.26347,-110.83435,2187,NA,Apache-Sitgreaves National Forest,Panicum virgatum,NA,2016-07-21 00:00:00
J623.B,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,Matt Donahue,Arizona,Gila,34.26347,-110.83435,2187,NA,Apache-Sitgreaves National Forest,Panicum virgatum,NA,2016-07-21 00:00:00
J623.C,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,Matt Donahue,Arizona,Gila,34.26347,-110.83435,2187,NA,Apache-Sitgreaves National Forest,Panicum virgatum,NA,2016-07-21 00:00:00
J625.A,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,Melanie Harrison and Gary Pederson,Connecticut,New London,41.33636,-72.03365,16,NA,In the vicinity of Bluff Point State Park,Panicum virgatum,Weedy area by coast,2015-09-17 00:00:00
